Date,Total_Value,Cash_Accumulated
2014-02-06,44653.22507476807,36000
2014-02-07,45228.622566223145,36000
2014-02-10,45299.86106109619,36000
2014-02-11,45798.54306793213,36000
2014-02-12,45839.64139556885,36000
2014-02-13,46064.323402404785,36000
2014-02-14,46308.18323516846,36000
2014-02-18,46376.68323516846,36000
2014-02-19,46058.84223175049,36000
2014-02-20,46319.14139556885,36000
2014-02-21,46297.22507476807,36000
2014-02-24,46516.421730041504,36000
2014-02-25,46499.98239898682,36000
2014-02-26,46499.98239898682,36000
2014-02-27,46757.54306793213,36000
2014-02-28,47861.664405822754,37000
2014-03-03,47534.06491851807,37000
2014-03-04,48211.664405822754,37000
2014-03-05,48220.06406402588,37000
2014-03-06,48374.06491851807,37000
2014-03-07,48362.86252593994,37000
2014-03-10,48371.26218414307,37000
2014-03-11,48105.263038635254,37000
2014-03-12,48138.861671447754,37000
2014-03-13,47606.86338043213,37000
2014-03-14,47469.66184234619,37000
2014-03-17,47895.263038635254,37000
2014-03-18,48234.06491851807,37000
2014-03-19,47970.86423492432,37000
2014-03-20,48242.46457672119,37000
2014-03-21,48082.86252593994,37000
2014-03-24,47662.86252593994,37000
2014-03-25,47895.263038635254,37000
2014-03-26,47542.46457672119,37000
2014-03-27,47447.26132965088,37000
2014-03-28,47657.26132965088,37000
2014-03-31,49063.26474761963,38000
2014-04-01,49392.16300201416,38000
2014-04-02,49560.90195465088,38000
2014-04-03,49483.68509674072,38000
2014-04-04,48888.80457305908,38000
2014-04-07,48362.56125640869,38000
2014-04-08,48562.76474761963,38000
2014-04-09,49086.1409072876,38000
2014-04-10,48039.38422393799,38000
2014-04-11,47607.52143096924,38000
2014-04-14,47990.76474761963,38000
2014-04-15,48322.52143096924,38000
2014-04-16,48831.601081848145,38000
2014-04-17,48888.80457305908,38000
2014-04-21,49068.981605529785,38000
2014-04-22,49283.481605529785,38000
2014-04-23,49166.224922180176,38000
2014-04-24,49274.90195465088,38000
2014-04-25,48880.224922180176,38000
2014-04-28,49028.94178009033,38000
2014-04-29,49263.463874816895,38000
2014-04-30,50417.90195465088,39000
2014-05-01,50420.82480621338,39000
2014-05-02,50339.06516265869,39000
2014-05-05,50444.18088531494,39000
2014-05-06,50006.18088531494,39000
2014-05-07,50301.10373687744,39000
2014-05-08,50239.78177642822,39000
2014-05-09,50327.382667541504,39000
2014-05-12,50803.344093322754,39000
2014-05-13,50850.06516265869,39000
2014-05-14,50604.78177642822,39000
2014-05-15,50149.26248931885,39000
2014-05-16,50344.90195465088,39000
2014-05-19,50517.18088531494,39000
2014-05-20,50184.3010635376,39000
2014-05-21,50619.382667541504,39000
2014-05-22,50756.62302398682,39000
2014-05-23,50966.86338043213,39000
2014-05-27,51267.62302398682,39000
2014-05-28,51215.06516265869,39000
2014-05-29,51507.06516265869,39000
2014-05-30,52574.2239151001,40000
2014-06-02,52645.50101470947,40000
2014-06-03,52612.83083343506,40000
2014-06-04,52707.87300872803,40000
2014-06-05,53064.27210235596,40000
2014-06-06,53316.7239151001,40000
2014-06-09,53370.18173980713,40000
2014-06-10,53382.064277648926,40000
2014-06-11,53209.80373382568,40000
2014-06-12,52814.79319000244,40000
2014-06-13,52981.112464904785,40000
2014-06-16,53025.665184020996,40000
2014-06-17,53165.25101470947,40000
2014-06-18,53560.261558532715,40000
2014-06-19,53625.60192108154,40000
2014-06-20,53732.52210235596,40000
2014-06-23,53468.19228363037,40000
2014-06-24,53153.37300872803,40000
2014-06-25,53379.0913772583,40000
2014-06-26,53352.362464904785,40000
2014-06-27,53444.43173980713,40000
2014-06-30,54429.58083343506,41000
2014-07-01,54811.36379241943,41000
2014-07-02,54850.75527191162,41000
2014-07-03,55126.481758117676,41000
2014-07-07,54947.71286773682,41000
2014-07-08,54593.20342254639,41000
2014-07-09,54820.45342254639,41000
2014-07-10,54611.38268280029,41000
2014-07-11,54684.104347229004,41000
2014-07-14,54953.77416229248,41000
2014-07-15,54859.844902038574,41000
2014-07-16,55068.91101837158,41000
2014-07-17,54423.52416229248,41000
2014-07-18,54996.19397735596,41000
2014-07-21,54878.02416229248,41000
2014-07-22,55123.45342254639,41000
2014-07-23,55253.741203308105,41000
2014-07-24,55253.741203308105,41000
2014-07-25,54990.13268280029,41000
2014-07-28,55014.37323760986,41000
2014-07-29,54781.0619430542,41000
2014-07-30,54781.0619430542,41000
2014-07-31,54681.1750869751,42000
2014-08-01,54548.30263519287,42000
2014-08-04,54931.46433258057,42000
2014-08-05,54375.2633895874,42000
2014-08-06,54409.253578186035,42000
2014-08-07,54115.7045211792,42000
2014-08-08,54742.97414398193,42000
2014-08-11,54897.47414398193,42000
2014-08-12,54832.58206939697,42000
2014-08-13,55218.83206939697,42000
2014-08-14,55459.85169219971,42000
2014-08-15,55444.40074920654,42000
2014-08-18,55904.81244659424,42000
2014-08-19,56201.4545211792,42000
2014-08-20,56355.9545211792,42000
2014-08-21,56516.63112640381,42000
2014-08-22,56427.02320098877,42000
2014-08-25,56720.572257995605,42000
2014-08-26,56766.9250869751,42000
2014-08-27,56757.65074920654,42000
2014-08-28,56714.390937805176,42000
2014-08-29,57853.44470977783,43000
2014-09-02,57837.74375152588,43000
2014-09-03,57812.62317657471,43000
2014-09-04,57718.422218322754,43000
2014-09-05,57994.74375152588,43000
2014-09-08,57847.1633682251,43000
2014-09-09,57473.502601623535,43000
2014-09-10,57699.58298492432,43000
2014-09-11,57752.962409973145,43000
2014-09-12,57410.70355987549,43000
2014-09-15,57373.02509307861,43000
2014-09-16,57800.065284729004,43000
2014-09-17,57881.70355987549,43000
2014-09-18,58183.14087677002,43000
2014-09-19,58126.62317657471,43000
2014-09-22,57404.422218322754,43000
2014-09-23,57081.002601623535,43000
2014-09-24,57539.44470977783,43000
2014-09-25,56616.28394317627,43000
2014-09-26,57071.58298492432,43000
2014-09-29,56958.542793273926,43000
2014-09-30,57785.84183502197,44000
2014-10-01,57029.81339263916,44000
2014-10-02,57026.625144958496,44000
2014-10-03,57661.43202972412,44000
2014-10-06,57591.251640319824,44000
2014-10-07,56710.81339263916,44000
2014-10-08,57699.715339660645,44000
2014-10-09,56538.55066680908,44000
2014-10-10,55906.93202972412,44000
2014-10-13,54991.40358734131,44000
2014-10-14,55080.72319793701,44000
2014-10-15,54672.40358734131,44000
2014-10-16,53822.30471467972,44000
2014-10-17,55928.078822135925,44000
2014-10-20,58338.02292871475,44000
2014-10-21,62900.532751083374,44000
2014-10-22,61925.62501716614,44000
2014-10-23,64756.72483778,44000
2014-10-24,66246.37596511841,44000
2014-10-27,66495.9445977211,44000
2014-10-28,69467.42816877365,44000
2014-10-29,68632.92203617096,44000
2014-10-30,69061.86519479752,44000
2014-10-31,72908.57114362717,45000
2014-11-03,73659.77670574188,45000
2014-11-04,72876.9343867302,45000
2014-11-05,72869.02067279816,45000
2014-11-06,73493.71992969513,45000
2014-11-07,73311.85382461548,45000
2014-11-10,74063.0593867302,45000
2014-11-11,74766.82338762283,45000
2014-11-12,75178.01978254318,45000
2014-11-13,76142.72820663452,45000
2014-11-14,76846.51030635834,45000
2014-11-17,76126.91887760162,45000
2014-11-18,77834.94177341461,45000
2014-11-19,76846.51030635834,45000
2014-11-20,77866.57853031158,45000
2014-11-21,78428.00427341461,45000
2014-11-24,80199.27353477478,45000
2014-11-25,80460.22248268127,45000
2014-11-26,82104.9899635315,45000
2014-11-28,84330.64281082153,46000
2014-12-01,81217.68301010132,46000
2014-12-02,82089.95868492126,46000
2014-12-03,82834.19448184967,46000
2014-12-04,82586.10977745056,46000
2014-12-05,82642.13008594513,46000
2014-12-08,80857.56684684753,46000
2014-12-09,81641.80537509918,46000
2014-12-10,77688.57757949829,46000
2014-12-11,78904.9518404007,46000
2014-12-12,76296.14276266098,46000
2014-12-15,74007.41964244843,46000
2014-12-16,70334.27049398422,46000
2014-12-17,74111.46062898636,46000
2014-12-18,79545.16038799286,46000
2014-12-19,80433.44448184967,46000
2014-12-22,81161.65354347229,46000
2014-12-23,80385.42838287354,46000
2014-12-24,80553.48015022278,46000
2014-12-26,82185.99088287354,46000
2014-12-29,82201.99014377594,46000
2014-12-30,80505.46405124664,46000
2014-12-31,78984.67838287354,47000
2015-01-02,78336.26045036316,47000
2015-01-05,74810.58823299408,47000
2015-01-06,71844.15526485443,47000
2015-01-07,74607.97560024261,47000
2015-01-08,78863.09596252441,47000
2015-01-09,77266.40378952026,47000
2015-01-12,74891.64163398743,47000
2015-01-13,74826.81097126007,47000
2015-01-14,73675.89163398743,47000
2015-01-15,70749.98304748535,47000
2015-01-16,73270.6478176117,47000
2015-01-20,74891.64163398743,47000
2015-01-21,76042.56097126007,47000
2015-01-22,80273.37041473389,47000
2015-01-23,80808.30338287354,47000
2015-01-26,80629.98311805725,47000
2015-01-27,74389.14022922516,47000
2015-01-28,73108.5363779068,47000
2015-01-29,75223.94341850281,47000
2015-01-30,74497.57600688934,48000
2015-02-02,76452.85388588905,48000
2015-02-03,78539.56420350075,48000
2015-02-04,78334.19132256508,48000
2015-02-05,80412.67506670952,48000
2015-02-06,78950.34757256508,48000
2015-02-09,78079.50600981712,48000
2015-02-10,81817.51056456566,48000
2015-02-11,82737.6457555294,48000
2015-02-12,85629.4790661335,48000
2015-02-13,87790.12512516975,48000
2015-02-17,88028.36669278145,48000
2015-02-18,88406.28137516975,48000
2015-02-19,89737.18113160133,48000
2015-02-20,91462.42051196098,48000
2015-02-23,91823.89144921303,48000
2015-02-24,92012.85819220543,48000
2015-02-25,91273.47257256508,48000
2015-02-26,92661.86432528496,48000
2015-02-27,92437.76899695396,49000
2015-03-02,94929.26899695396,49000
2015-03-03,93567.26217627525,49000
2015-03-04,92529.12450385094,49000
2015-03-05,92936.07089781761,49000
2015-03-06,89738.6376607418,49000
2015-03-09,90602.37109351158,49000
2015-03-10,85586.14399695396,49000
2015-03-11,84082.93152022362,49000
2015-03-12,85694.12255644798,49000
2015-03-13,84589.5496995449,49000
2015-03-16,87828.49779868126,49000
2015-03-17,88318.48342108727,49000
2015-03-18,90859.81456160545,49000
2015-03-19,91299.99755644798,49000
2015-03-20,93193.53337454796,49000
2015-03-23,92412.85817885399,49000
2015-03-24,91474.40179610252,49000
2015-03-25,85087.85160040855,49000
2015-03-26,84390.22513747215,49000
2015-03-27,85204.10842108727,49000
2015-03-30,88268.65228056908,49000
2015-03-31,86536.32236075401,50000
2015-04-01,85074.35524535179,50000
2015-04-02,85217.18271327019,50000
2015-04-06,87267.29630303383,50000
2015-04-07,86863.99668765068,50000
2015-04-08,88930.90841841698,50000
2015-04-09,90586.11665558815,50000
2015-04-10,91669.98617482185,50000
2015-04-13,90989.4162709713,50000
2015-04-14,90208.01905941963,50000
2015-04-15,91804.41937994957,50000
2015-04-16,91485.14893126488,50000
2015-04-17,87208.4787709713,50000
2015-04-20,91107.06095051765,50000
2015-04-21,92274.93079018593,50000
2015-04-22,93770.51341843605,50000
2015-04-23,94896.38309788704,50000
2015-04-24,98610.10880303383,50000
2015-04-27,97979.95255303383,50000
2015-04-28,97341.39242482185,50000
2015-04-29,95484.53918766975,50000
2015-04-30,91997.82014918327,51000
2015-05-01,95718.45503735542,51000
2015-05-04,96058.24290728569,51000
2015-05-05,91505.13600087166,51000
2015-05-06,89551.38248229027,51000
2015-05-07,91088.90971302986,51000
2015-05-08,94427.28446269035,51000
2015-05-11,93390.92805695534,51000
2015-05-12,92184.7117407322,51000
2015-05-13,92660.4030930996,51000
2015-05-14,96763.28839850426,51000
2015-05-15,96754.782279253,51000
2015-05-18,97944.03496336937,51000
2015-05-19,97663.72187924385,51000
2015-05-20,97825.10483431816,51000
2015-05-21,99362.63206505775,51000
2015-05-22,99090.8056576252,51000
2015-05-26,95658.98025155067,51000
2015-05-27,100263.0558245182,51000
2015-05-28,99524.03446269035,51000
2015-05-29,98842.10735154152,52000
2015-06-01,99708.80234074593,52000
2015-06-02,98799.18211531639,52000
2015-06-03,99665.90656590462,52000
2015-06-04,97494.83826947212,52000
2015-06-05,96756.86006617546,52000
2015-06-08,93796.32488799095,52000
2015-06-09,93332.94642281532,52000
2015-06-10,97031.44998383522,52000
2015-06-11,97563.48329377174,52000
2015-06-12,95083.51238799095,52000
2015-06-15,93770.58545899391,52000
2015-06-16,95203.64609074593,52000
2015-06-17,96001.70587611198,52000
2015-06-18,100060.63018631935,52000
2015-06-19,98533.1752808094,52000
2015-06-22,100910.16882967949,52000
2015-06-23,101159.03895926476,52000
2015-06-24,99605.82498383522,52000
2015-06-25,98953.64815068245,52000
2015-06-26,97117.27099490166,52000
2015-06-29,90252.2579009533,52000
2015-06-30,92282.0118291378,53000
2015-07-01,94173.25954604149,53000
2015-07-02,94528.94818758965,53000
2015-07-06,93730.8180615902,53000
2015-07-07,94207.94876933098,53000
2015-07-08,89488.53653168678,53000
2015-07-09,89228.27800297737,53000
2015-07-10,93375.1095635891,53000
2015-07-13,98146.59534907341,53000
2015-07-14,100115.90871071815,53000
2015-07-15,100593.06920313835,53000
2015-07-16,104523.0285847187,53000
2015-07-17,109303.17178368568,53000
2015-07-20,110526.40871071815,53000
2015-07-21,110222.77376055717,53000
2015-07-22,106605.12659907341,53000
2015-07-23,105329.84590888023,53000
2015-07-24,102336.82318758965,53000
2015-07-27,99708.17630600929,53000
2015-07-28,102336.82318758965,53000
2015-07-29,103481.97461342812,53000
2015-07-30,104922.1035759449,53000
2015-07-31,105601.10415768623,54000
2015-08-03,104628.93196415901,54000
2015-08-04,103954.5465786457,54000
2015-08-05,106389.36217617989,54000
2015-08-06,101283.24555706978,54000
2015-08-07,100880.3763897419,54000
2015-08-10,104287.35415768623,54000
2015-08-11,100311.06334042549,54000
2015-08-12,101195.67358326912,54000
2015-08-13,100740.23316693306,54000
2015-08-14,101283.24555706978,54000
2015-08-17,103770.62238049507,54000
2015-08-18,102115.2945740223,54000
2015-08-19,100197.22077679634,54000
2015-08-20,91946.87238049507,54000
2015-08-21,80508.48116230965,54000
2015-08-24,77231.76576924324,54000
2015-08-25,76294.92549824715,54000
2015-08-26,79318.56441426277,54000
2015-08-27,85516.42737698555,54000
2015-08-28,85447.06589627266,54000
2015-08-31,83274.4576818943,55000
2015-09-01,75720.26174330711,55000
2015-09-02,77245.99884963036,55000
2015-09-03,75971.27572226524,55000
2015-09-04,73430.07558083534,55000
2015-09-08,79663.03838562965,55000
2015-09-09,76890.08030629158,55000
2015-09-10,79348.49723792076,55000
2015-09-11,80631.50436997414,55000
2015-09-14,79911.35959649086,55000
2015-09-15,82700.88568520546,55000
2015-09-16,84083.22035431862,55000
2015-09-17,84314.99250149727,55000
2015-09-18,80747.37623429298,55000
2015-09-21,81434.42288041115,55000
2015-09-22,77841.97828125954,55000
2015-09-23,77966.13888669014,55000
2015-09-24,77063.90704846382,55000
2015-09-25,75193.18554377556,55000
2015-09-28,68711.90152812004,55000
2015-09-29,67693.76940703392,55000
2015-09-30,73171.90151715279,56000
2015-10-01,74195.72870492935,56000
2015-10-02,78047.69668364525,56000
2015-10-05,81605.95102953911,56000
2015-10-06,80439.44235444069,56000
2015-10-07,81731.83035874367,56000
2015-10-08,82730.4807202816,56000
2015-10-09,83737.52495789528,56000
2015-10-12,84442.46648859978,56000
2015-10-13,82789.22824883461,56000
2015-10-14,82436.76228547096,56000
2015-10-15,86464.95844388008,56000
2015-10-16,87539.14408612251,56000
2015-10-19,89108.47237706184,56000
2015-10-20,87631.4479110241,56000
2015-10-21,86221.5744535923,56000
2015-10-22,91332.3597342968,56000
2015-10-23,98927.20411467552,56000
2015-10-26,99220.92254948616,56000
2015-10-27,99867.10694766045,56000
2015-10-28,102183.31733775139,56000
2015-10-29,101805.67935013771,56000
2015-10-30,101412.60324883461,57000
2015-11-02,104870.57480072975,57000
2015-11-03,105870.66452670097,57000
2015-11-04,105913.05066275597,57000
2015-11-05,104980.73995709419,57000
2015-11-06,105328.24807667732,57000
2015-11-09,101938.0749437809,57000
2015-11-10,101217.65612101555,57000
2015-11-11,100768.46977162361,57000
2015-11-12,97844.44714188576,57000
2015-11-13,92089.63198304176,57000
2015-11-16,95929.00116467476,57000
2015-11-17,96259.53543114662,57000
2015-11-18,101777.03672480583,57000
2015-11-19,101929.58801722527,57000
2015-11-20,103955.22824883461,57000
2015-11-23,103116.16704249382,57000
2015-11-24,102794.08090519905,57000
2015-11-25,103022.91754317284,57000
2015-11-27,103395.85734438896,57000
2015-11-30,103743.23694062233,58000
2015-12-01,106824.07910561562,58000
2015-12-02,104881.43815970421,58000
2015-12-03,99532.73371386528,58000
2015-12-04,106370.52036070824,58000
2015-12-07,105069.72316479683,58000
2015-12-08,105078.26332211494,58000
2015-12-09,100183.14700245857,58000
2015-12-10,101603.77083230019,58000
2015-12-11,94637.61739420891,58000
2015-12-14,96759.97380661964,58000
2015-12-15,98403.0922396183,58000
2015-12-16,102750.52200245857,58000
2015-12-17,98471.5701982975,58000
2015-12-18,93062.94753861427,58000
2015-12-21,93330.0669233799,58000
2015-12-22,94171.75369095802,58000
2015-12-23,95300.70876908302,58000
2015-12-24,95134.38784623146,58000
2015-12-28,94927.75369095802,58000
2015-12-29,95986.14907670021,58000
2015-12-30,95280.55215287209,58000
2015-12-31,95338.0669233799,59000
2016-01-04,94001.86941361427,59000
2016-01-05,94170.17034745216,59000
2016-01-06,92976.77221512794,59000
2016-01-07,90712.37097001076,59000
2016-01-08,89748.47128129005,59000
2016-01-11,89758.67346024513,59000
2016-01-12,90503.26910233498,59000
2016-01-13,88289.87097001076,59000
2016-01-14,94001.23144364357,59000
2016-01-15,85361.75451493263,59000
2016-01-19,85723.88232254982,59000
2016-01-20,84947.88232254982,59000
2016-01-21,85258.2775862217,59000
2016-01-22,92604.42907547951,59000
2016-01-25,88434.71380448341,59000
2016-01-26,90959.30694413185,59000
2016-01-27,84192.59191727638,59000
2016-01-28,87513.87097001076,59000
2016-01-29,94214.87664628029,60000
2016-02-01,94748.20938563347,60000
2016-02-02,88735.1548640728,60000
2016-02-03,87480.2500770092,60000
2016-02-04,87323.389970541,60000
2016-02-05,78340.38733792305,60000
2016-02-08,74763.92425274849,60000
2016-02-09,74785.87559247017,60000
2016-02-10,75674.91277265549,60000
2016-02-11,75494.97481107712,60000
2016-02-12,78712.44385480881,60000
2016-02-16,83951.39889359474,60000
2016-02-17,89751.28533434868,60000
2016-02-18,86703.16218519211,60000
2016-02-19,87602.79143238068,60000
2016-02-22,91741.0435769558,60000
2016-02-23,87168.86793732643,60000
2016-02-24,89761.87740135193,60000
2016-02-25,92238.47102546692,60000
2016-02-26,92026.80531144142,60000
2016-02-29,90592.52545070648,61000
2016-03-01,99260.8779001236,61000
2016-03-02,99367.90518093109,61000
2016-03-03,98811.40985965729,61000
2016-03-04,98982.64248657227,61000
2016-03-07,97141.94839000702,61000
2016-03-08,94573.54471588135,61000
2016-03-09,96382.13920116425,61000
2016-03-10,96018.27216529846,61000
2016-03-11,100994.54471588135,61000
2016-03-14,101583.14577198029,61000
2016-03-15,101518.9404258728,61000
2016-03-16,104108.72751140594,61000
2016-03-17,103809.10256290436,61000
2016-03-18,104408.38920116425,61000
2016-03-21,105649.77828884125,61000
2016-03-22,106591.53018093109,61000
2016-03-23,104055.23224163055,61000
2016-03-24,104023.1326303482,61000
2016-03-28,103648.58001232147,61000
2016-03-29,108603.43241024017,61000
2016-03-30,110230.10256290436,61000
2016-03-31,110588.00011348724,62000
2016-04-01,114270.65374565125,62000
2016-04-04,112855.9150853157,62000
2016-04-05,109821.21420669556,62000
2016-04-06,115080.62249565125,62000
2016-04-07,110112.80345106125,62000
2016-04-08,109853.61987781525,62000
2016-04-11,108676.47336912155,62000
2016-04-12,111214.36144542694,62000
2016-04-13,115555.79443979263,62000
2016-04-14,115631.39531326294,62000
2016-04-15,114745.82568979263,62000
2016-04-18,116441.36406326294,62000
2016-04-19,114432.64502382278,62000
2016-04-20,114713.43237781525,62000
2016-04-21,114745.82568979263,62000
2016-04-22,109551.24110221863,62000
2016-04-25,109464.82597923279,62000
2016-04-26,107963.70927333832,62000
2016-04-27,105371.79938602448,62000
2016-04-28,101635.14248156548,62000
2016-04-29,101015.20498156548,63000
2016-05-02,103687.53291153908,63000
2016-05-03,100927.95130610466,63000
2016-05-04,98931.87680888176,63000
2016-05-05,98877.32141709328,63000
2016-05-06,100306.22205853462,63000
2016-05-09,101189.7310564518,63000
2016-05-10,105432.74372982979,63000
2016-05-11,102553.16023468971,63000
2016-05-12,101113.36848711967,63000
2016-05-13,99891.7234108448,63000
2016-05-16,103742.08830332756,63000
2016-05-17,99760.83041501045,63000
2016-05-18,100895.22805714607,63000
2016-05-19,99302.71741223335,63000
2016-05-20,102618.60673260689,63000
2016-05-23,102116.84816813469,63000
2016-05-24,108366.85141015053,63000
2016-05-25,110701.06822705269,63000
2016-05-26,111628.20406270027,63000
2016-05-27,113307.94341778755,63000
2016-05-31,114984.22805714607,64000
2016-06-01,115028.2239420414,64000
2016-06-02,115677.40878510475,64000
2016-06-03,114092.99029612541,64000
2016-06-06,115314.31052041054,64000
2016-06-07,114500.08444571495,64000
2016-06-08,115006.22599959373,64000
2016-06-09,114500.08444571495,64000
2016-06-10,110649.07200694084,64000
2016-06-13,107810.31749224663,64000
2016-06-14,107865.3186442852,64000
2016-06-15,106897.0817887783,64000
2016-06-16,107667.27420306206,64000
2016-06-17,103981.30299592018,64000
2016-06-20,105851.79547142982,64000
2016-06-21,106908.07446408272,64000
2016-06-22,106214.8811442852,64000
2016-06-23,110693.09307551384,64000
2016-06-24,97137.48119020462,64000
2016-06-27,91482.00158286095,64000
2016-06-28,93168.61640524864,64000
2016-06-29,94770.40975546837,64000
2016-06-30,97047.84853720665,65000
2016-07-01,97249.45315146446,65000
2016-07-05,96569.05007529259,65000
2016-07-06,97138.57253623009,65000
2016-07-07,97073.05007529259,65000
2016-07-08,98544.72915244102,65000
2016-07-11,98887.45315146446,65000
2016-07-12,99582.96792197227,65000
2016-07-13,99547.69192099571,65000
2016-07-14,100127.28884482384,65000
2016-07-15,99976.0873067379,65000
2016-07-18,100263.37099814415,65000
2016-07-19,100152.49038290977,65000
2016-07-20,100555.69192099571,65000
2016-07-21,100177.69192099571,65000
2016-07-22,100641.37099814415,65000
2016-07-25,100399.45315146446,65000
2016-07-26,100394.40822958946,65000
2016-07-27,100328.89345908165,65000
2016-07-28,100439.76638388634,65000
2016-07-29,101616.16946005821,66000
2016-08-01,101499.10163474083,66000
2016-08-02,100867.93883872032,66000
2016-08-03,101158.07256674767,66000
2016-08-04,101254.78380942345,66000
2016-08-05,102069.17914938927,66000
2016-08-08,102018.28380942345,66000
2016-08-09,102084.44852805138,66000
2016-08-10,101824.86132407188,66000
2016-08-11,102323.67914938927,66000
2016-08-12,102221.880702734,66000
2016-08-15,102517.10163474083,66000
2016-08-16,101987.7372853756,66000
2016-08-17,102155.70821738243,66000
2016-08-18,102400.03380942345,66000
2016-08-19,102257.5066640377,66000
2016-08-22,102247.33225607872,66000
2016-08-23,102435.65977072716,66000
2016-08-24,101941.92914938927,66000
2016-08-25,101860.4872853756,66000
2016-08-26,101667.07256674767,66000
2016-08-29,102181.15977072716,66000
2016-08-30,101987.7372853756,66000
2016-08-31,102738.33225607872,67000
2016-09-01,102717.76786398888,67000
2016-09-02,103175.22755026817,67000
2016-09-06,103499.0500600338,67000
2016-09-07,103493.91288352013,67000
2016-09-08,103252.33225607872,67000
2016-09-09,100764.56629538536,67000
2016-09-12,102203.76786398888,67000
2016-09-13,100301.96943259239,67000
2016-09-14,100240.29194235802,67000
2016-09-15,101268.29194235802,67000
2016-09-16,100872.5097463131,67000
2016-09-19,100903.34849143028,67000
2016-09-20,100913.6306874752,67000
2016-09-21,102044.42911887169,67000
2016-09-22,102656.0903737545,67000
2016-09-23,102106.10660910606,67000
2016-09-26,101293.99351096153,67000
2016-09-27,101910.79194235802,67000
2016-09-28,102460.76786398888,67000
2016-09-29,101499.5903737545,67000
2016-09-30,103311.71131491661,68000
2016-10-03,102984.73878073692,68000
2016-10-04,102507.2597310543,68000
2016-10-05,102932.84353232384,68000
2016-10-06,103052.21131491661,68000
2016-10-07,102673.34353232384,68000
2016-10-10,103145.62751364708,68000
2016-10-11,101894.84353232384,68000
2016-10-12,102024.59353232384,68000
2016-10-13,101697.62099814415,68000
2016-10-14,101723.57258200645,68000
2016-10-17,101422.55163168907,68000
2016-10-18,102019.39846396446,68000
2016-10-19,102299.66289877892,68000
2016-10-20,102133.57909750938,68000
2016-10-21,102159.53068137169,68000
2016-10-24,102574.732265234,68000
2016-10-25,102284.09353232384,68000
2016-10-26,102055.732265234,68000
2016-10-27,101785.85004782677,68000
2016-10-28,101464.07258200645,68000
2016-10-31,102464.07258200645,69000
2016-11-01,101750.07226157188,69000
2016-11-02,101078.07290244102,69000
2016-11-03,100684.32290244102,69000
2016-11-04,100547.8177754879,69000
2016-11-07,102752.81617331505,69000
2016-11-08,103225.3209798336,69000
2016-11-09,104327.81617331505,69000
2016-11-10,104569.31969809532,69000
2016-11-11,104375.07226157188,69000
2016-11-14,104390.82162070274,69000
2016-11-15,105236.07194113731,69000
2016-11-16,105057.57386374474,69000
2016-11-17,105556.32226157188,69000
2016-11-18,105367.32194113731,69000
2016-11-21,106144.31969809532,69000
2016-11-22,106338.56713461876,69000
2016-11-23,106433.07130026817,69000
2016-11-25,106858.32001852989,69000
2016-11-28,106354.31649374962,69000
2016-11-29,106522.32033896446,69000
2016-11-30,107280.81681418419,70000
2016-12-01,106862.1203725338,70000
2016-12-02,106936.32004904747,70000
2016-12-05,107551.12198996544,70000
2016-12-06,107927.41746115685,70000
2016-12-07,109294.81843161583,70000
2016-12-08,109581.02296042442,70000
2016-12-09,110248.82004904747,70000
2016-12-12,110126.92231345177,70000
2016-12-13,110879.52134299278,70000
2016-12-14,109962.62360739708,70000
2016-12-15,110370.71778464317,70000
2016-12-16,110179.91746115685,70000
2016-12-19,110429.0181081295,70000
2016-12-20,110853.01972556114,70000
2016-12-21,110550.92393088341,70000
2016-12-22,109724.11713767052,70000
2016-12-23,109819.52134299278,70000
2016-12-27,110089.81843161583,70000
2016-12-28,109220.61875510216,70000
2016-12-29,109199.42231345177,70000
2016-12-30,109823.11875510216,71000
2017-01-03,110586.7429921627,71000
2017-01-04,111238.22364401817,71000
2017-01-05,111152.78168845177,71000
2017-01-06,111585.32038474083,71000
2017-01-09,111232.87842917442,71000
2017-01-10,111216.85908102989,71000
2017-01-11,111531.91712546349,71000
2017-01-12,111286.28168845177,71000
2017-01-13,111505.22364401817,71000
2017-01-17,111110.06071066856,71000
2017-01-18,111345.0220143795,71000
2017-01-19,110971.22364401817,71000
2017-01-20,111329.00266623497,71000
2017-01-23,111072.67679953575,71000
2017-01-24,111777.56071066856,71000
2017-01-25,112706.72364401817,71000
2017-01-26,112621.28168845177,71000
2017-01-27,112461.0800588131,71000
2017-01-30,111782.89777731895,71000
2017-01-31,112777.56071066856,72000
2017-02-01,112793.73005270958,72000
2017-02-02,112842.23807883263,72000
2017-02-03,113677.68972373009,72000
2017-02-06,113440.52840781212,72000
2017-02-07,113467.48005270958,72000
2017-02-08,113613.01235556602,72000
2017-02-09,114259.81071066856,72000
2017-02-10,114717.96400046349,72000
2017-02-13,115327.02840781212,72000
2017-02-14,115806.73807883263,72000
2017-02-15,116394.24610495567,72000
2017-02-16,116302.61709189415,72000
2017-02-17,116480.48807883263,72000
2017-02-21,117165.02038168907,72000
2017-02-22,117111.11709189415,72000
2017-02-23,117175.80268454552,72000
2017-02-24,117315.93972373009,72000
2017-02-27,117488.423671484,72000
2017-02-28,118143.46400046349,73000
2017-03-01,119818.97669577599,73000
2017-03-02,119117.22034811974,73000
2017-03-03,119182.49769186974,73000
2017-03-06,118812.58167624474,73000
2017-03-07,118453.53968405724,73000
2017-03-08,118203.29603171349,73000
